Core, 0, 0
Cumulative_Cycles, 0, 15146975            
Cumulative_Instructions, 0, 19999999            
Periodic_Cycles, 0, 7518561             
Periodic_Instructions, 0, 9999999             
EXECUTION_TIME_count, 0, 2349550312500
EXECUTION_TIME_total_count, 0, 4733429687500

SIM_HOST_WALL_SECONDS_value, 0,    203.461876
SIM_HOST_WALL_SECONDS_total_value, 0,    203.461876

NODE_CYCLE_count, 0,       7518561
NODE_CYCLE_total_count, 0,      15146975

NODE_INST_COUNT_count, 0,       9999999
NODE_INST_COUNT_total_count, 0,      19999999

NODE_INST_COUNT_FETCHED_count, 0,       9999999
NODE_INST_COUNT_FETCHED_total_count, 0,      19999999

NODE_UOP_COUNT_count, 0,      12931171
NODE_UOP_COUNT_total_count, 0,      25864364

EXEC_STAGE_NO_ISSUE_STALL_CYCLE_count, 0,       5094113
EXEC_STAGE_NO_ISSUE_STALL_CYCLE_total_count, 0,      10203739

EXEC_STAGE_NO_ISSUE_STALL_CYCLE_ONPATH_count, 0,       2973992
EXEC_STAGE_NO_ISSUE_STALL_CYCLE_ONPATH_total_count, 0,       5948165

FULL_WINDOW_STALL_count, 0,        260507
FULL_WINDOW_STALL_pct, 0,        3.465
FULL_WINDOW_STALL_total_count, 0,        580090
FULL_WINDOW_STALL_total_pct, 0,        3.830

FULL_WINDOW_MEM_OP_count, 376,         53591
FULL_WINDOW_MEM_OP_total_count, 376,        163394

FULL_WINDOW_FP_OP_count, 376,        121697
FULL_WINDOW_FP_OP_total_count, 376,        245156

FULL_WINDOW_OTHER_OP_count, 376,          1839
FULL_WINDOW_OTHER_OP_total_count, 376,          3860

RET_BLOCKED_DC_MISS_count, 0,        859253
RET_BLOCKED_DC_MISS_pct, 0,       11.428
RET_BLOCKED_DC_MISS_total_count, 0,       1795438
RET_BLOCKED_DC_MISS_total_pct, 0,       11.853

RET_BLOCKED_L1_MISS_count, 0,         12222
RET_BLOCKED_L1_MISS_pct, 0,        0.163
RET_BLOCKED_L1_MISS_total_count, 0,        104388
RET_BLOCKED_L1_MISS_total_pct, 0,        0.689

RET_BLOCKED_L1_MISS_BW_PREF_count, 0,           140
RET_BLOCKED_L1_MISS_BW_PREF_pct, 0,        0.002
RET_BLOCKED_L1_MISS_BW_PREF_total_count, 0,          1846
RET_BLOCKED_L1_MISS_BW_PREF_total_pct, 0,        0.012

RET_BLOCKED_L1_ACCESS_count, 0,        847031
RET_BLOCKED_L1_ACCESS_pct, 0,       11.266
RET_BLOCKED_L1_ACCESS_total_count, 0,       1691148
RET_BLOCKED_L1_ACCESS_total_pct, 0,       11.165

RET_BLOCKED_MEM_STALL_count, 0,         12222
RET_BLOCKED_MEM_STALL_pct, 0,        0.163
RET_BLOCKED_MEM_STALL_total_count, 0,        104400
